"tconst","primaryTitle","genres","startYear","runtimeMinutes","averageRating","numVotes"
tt0103639,Aladdin,"Adventure,Animation,Comedy",1992,90,8.0,475266
tt1535108,Elysium,"Action,Drama,Sci-Fi",2013,109,6.6,474671
tt0830515,Quantum of Solace,"Action,Adventure,Mystery",2008,106,6.5,474508
tt0387564,Saw,"Horror,Mystery,Thriller",2004,103,7.6,473770
tt0405422,The 40-Year-Old Virgin,"Comedy,Romance",2005,116,7.1,473477
tt1499658,Horrible Bosses,"Comedy,Crime",2011,98,6.9,472927
tt1210166,Moneyball,"Biography,Drama,Sport",2011,133,7.6,471843
tt0446029,Scott Pilgrim vs. the World,"Action,Comedy,Fantasy",2010,112,7.6,470637
tt0033467,Citizen Kane,"Drama,Mystery",1941,119,8.3,470175
tt0120616,The Mummy,"Action,Adventure,Fantasy",1999,124,7.1,468003
tt0780536,In Bruges,"Comedy,Crime,Drama",2008,107,7.9,466635
tt1772341,Wreck-It Ralph,"Adventure,Animation,Comedy",2012,101,7.7,465271
tt0382625,The Da Vinci Code,"Mystery,Thriller",2006,149,6.6,463167
tt0093773,Predator,"Action,Adventure,Horror",1987,107,7.8,462587
tt0319061,Big Fish,"Adventure,Drama,Fantasy",2003,125,8.0,462086
tt0070047,The Exorcist,Horror,1973,122,8.1,461772
tt0347149,Howl's Moving Castle,"Adventure,Animation,Family",2004,119,8.2,459872
tt0765429,American Gangster,"Biography,Crime,Drama",2007,157,7.8,458357
tt2283362,Jumanji: Welcome to the Jungle,"Action,Adventure,Comedy",2017,119,7.0,458106
tt0087332,Ghostbusters,"Action,Comedy,Fantasy",1984,105,7.8,457861
tt1259521,The Cabin in the Woods,"Horror,Mystery,Thriller",2011,95,7.0,457681
tt12593682,Bullet Train,"Action,Comedy,Thriller",2022,127,7.3,456958
tt1355644,Passengers,"Drama,Romance,Sci-Fi",2016,116,7.0,456835
tt3170832,Room,"Drama,Thriller",2015,118,8.1,456205
tt0120591,Armageddon,"Action,Adventure,Sci-Fi",1998,151,6.7,455935
tt0093779,The Princess Bride,"Adventure,Comedy,Family",1987,98,8.0,455745
tt0942385,Tropic Thunder,"Action,Comedy,War",2008,107,7.1,454090
tt1605783,Midnight in Paris,"Comedy,Fantasy,Romance",2011,94,7.6,453379
tt1637688,In Time,"Action,Sci-Fi,Thriller",2011,109,6.7,453270
tt0289043,"28 Days Later","Drama,Horror,Sci-Fi",2002,113,7.5,453088
tt11564570,Glass Onion,"Comedy,Crime,Drama",2022,139,7.1,453055
tt5580390,The Shape of Water,"Drama,Fantasy,Romance",2017,123,7.3,451585
tt0360717,King Kong,"Action,Adventure,Romance",2005,187,7.2,451438
tt0375679,Crash,"Crime,Drama,Thriller",2004,112,7.7,451074
tt2382320,No Time to Die,"Action,Adventure,Thriller",2021,163,7.3,450655
tt0119567,The Lost World: Jurassic Park,"Action,Adventure,Sci-Fi",1997,129,6.6,449087
tt2584384,Jojo Rabbit,"Comedy,Drama,War",2019,108,7.9,448890
tt1217209,Brave,"Action,Adventure,Animation",2012,93,7.1,448633
tt0092005,Stand by Me,"Adventure,Comedy,Drama",1986,89,8.1,448502
tt0443453,Borat,Comedy,2006,84,7.4,448227
tt0217869,Unbreakable,"Drama,Mystery,Sci-Fi",2000,106,7.3,447074
tt0831387,Godzilla,"Action,Adventure,Sci-Fi",2014,123,6.4,446853
tt1014759,Alice in Wonderland,"Adventure,Family,Fantasy",2010,108,6.4,445321
tt0091763,Platoon,"Drama,War",1986,120,8.1,444538
tt9376612,Shang-Chi and the Legend of the Ten Rings,"Action,Adventure,Fantasy",2021,132,7.4,444397
tt12361974,Zack Snyder's Justice League,"Action,Adventure,Fantasy",2021,242,7.9,444301
tt0377092,Mean Girls,Comedy,2004,97,7.1,444028
tt0351283,Madagascar,"Adventure,Animation,Comedy",2005,86,6.9,443840
tt0088847,The Breakfast Club,"Comedy,Drama",1985,97,7.8,443501
tt0083866,E.T. the Extra-Terrestrial,"Adventure,Family,Sci-Fi",1982,115,7.9,442403
tt0119698,Princess Mononoke,"Action,Adventure,Animation",1997,134,8.3,441297
tt0105695,Unforgiven,"Drama,Western",1992,130,8.2,441026
tt0163651,American Pie,Comedy,1999,95,7.0,439352
tt0315327,Bruce Almighty,"Comedy,Fantasy",2003,101,6.8,439200
tt1245492,This Is the End,"Comedy,Fantasy",2013,107,6.6,438193
tt0369339,Collateral,"Action,Crime,Drama",2004,120,7.5,438016
tt1302006,The Irishman,"Biography,Crime,Drama",2019,209,7.8,437529
tt0119174,The Game,"Drama,Mystery,Thriller",1997,129,7.7,436752
tt1399103,Transformers: Dark of the Moon,"Action,Adventure,Sci-Fi",2011,154,6.2,435628
tt6146586,John Wick: Chapter 3 - Parabellum,"Action,Crime,Thriller",2019,130,7.4,434488
tt3480822,Black Widow,"Action,Adventure,Sci-Fi",2021,134,6.6,434432
tt0032138,The Wizard of Oz,"Adventure,Family,Fantasy",1939,102,8.1,433562
tt0086879,Amadeus,"Biography,Drama,Music",1984,160,8.4,433151
tt1690953,Despicable Me 2,"Adventure,Animation,Comedy",2013,98,7.3,432998
tt0052357,Vertigo,"Mystery,Romance,Thriller",1958,128,8.3,432829
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Adventure,Family,Fantasy",2005,143,6.9,432449
tt1055369,Transformers: Revenge of the Fallen,"Action,Adventure,Sci-Fi",2009,149,6.0,432318
tt0455944,The Equalizer,"Action,Crime,Thriller",2014,132,7.2,429311
tt0110475,The Mask,"Action,Comedy,Crime",1994,101,6.9,428777
tt0099674,The Godfather Part III,"Crime,Drama",1990,162,7.6,428659
tt0265086,Black Hawk Down,"Action,Drama,History",2001,144,7.7,428507
tt0232500,The Fast and the Furious,"Action,Crime,Thriller",2001,106,6.8,425081
tt1517451,A Star Is Born,"Drama,Music,Romance",2018,136,7.6,424855
tt0079470,Monty Python's Life of Brian,Comedy,1979,94,8.0,423927
tt0337978,Live Free or Die Hard,"Action,Thriller",2007,128,7.1,423211
tt1282140,Easy A,"Comedy,Drama,Romance",2010,92,7.0,422806
tt0181852,Terminator 3: Rise of the Machines,"Action,Sci-Fi",2003,109,6.3,421826
tt1905041,Fast & Furious 6,"Action,Crime,Thriller",2013,130,7.0,420578
tt0840361,The Town,"Crime,Drama,Thriller",2010,125,7.5,420371
tt0361862,The Machinist,"Drama,Thriller",2004,101,7.6,419836
tt2820852,Furious 7,"Action,Crime,Thriller",2015,137,7.1,418553
tt0349903,Ocean's Twelve,"Crime,Thriller",2004,125,6.5,418124
tt6334354,The Suicide Squad,"Action,Adventure,Comedy",2021,132,7.2,417898
tt0109686,Dumb and Dumber,Comedy,1994,107,7.3,417749
tt2381249,Mission: Impossible - Rogue Nation,"Action,Adventure,Thriller",2015,131,7.4,415506
tt0405094,The Lives of Others,"Drama,Mystery,Thriller",2006,137,8.4,414577
tt8367814,The Gentlemen,"Action,Crime",2019,113,7.8,413184
tt0493464,Wanted,"Action,Crime,Thriller",2008,110,6.7,411955
tt0112864,Die Hard with a Vengeance,"Action,Adventure,Thriller",1995,128,7.6,411768
tt10648342,Thor: Love and Thunder,"Action,Adventure,Comedy",2022,118,6.2,411751
tt2294449,"22 Jump Street","Action,Comedy,Crime",2014,112,7.0,411622
tt1596343,Fast Five,"Action,Crime,Thriller",2011,130,7.3,411207
tt0120912,Men in Black II,"Action,Adventure,Comedy",2002,88,6.2,408990
tt0096895,Batman,"Action,Adventure",1989,126,7.5,408899
tt0118971,The Devil's Advocate,"Drama,Fantasy,Mystery",1997,144,7.5,407866
tt0104431,Home Alone 2: Lost in New York,"Adventure,Comedy,Crime",1992,120,6.9,407857
tt2582846,The Fault in Our Stars,"Drama,Romance",2014,126,7.7,405826
tt0119094,Face/Off,"Action,Crime,Sci-Fi",1997,138,7.3,405550
tt1542344,"127 Hours","Biography,Drama",2010,94,7.5,405311
tt1587310,Maleficent,"Action,Adventure,Drama",2014,97,6.9,404003
tt0454848,Inside Man,"Crime,Drama,Mystery",2006,129,7.6,402785
tt1190080,"2012","Action,Adventure,Sci-Fi",2009,158,5.8,402067
tt1632708,Friends with Benefits,"Comedy,Romance",2011,109,6.5,399116
tt0230600,The Others,"Horror,Mystery,Thriller",2001,104,7.6,398105
tt0111257,Speed,"Action,Adventure,Thriller",1994,116,7.3,397378
tt9362722,Spider-Man: Across the Spider-Verse,"Action,Adventure,Animation",2023,140,8.6,396774
tt6791350,Guardians of the Galaxy Vol. 3,"Action,Adventure,Comedy",2023,150,7.9,396506
tt1453405,Monsters University,"Adventure,Animation,Comedy",2013,104,7.2,396205
tt0147800,"10 Things I Hate About You","Comedy,Drama,Romance",1999,97,7.3,395605
tt0117571,Scream,"Horror,Mystery",1996,111,7.4,395005
tt0328107,Man on Fire,"Action,Crime,Drama",2004,146,7.7,394859
tt2194499,About Time,"Comedy,Drama,Fantasy",2013,123,7.8,394751
tt0317919,Mission: Impossible III,"Action,Adventure,Thriller",2006,126,6.9,394632
tt1706620,Snowpiercer,"Action,Drama,Sci-Fi",2013,126,7.1,393873
tt9032400,Eternals,"Action,Adventure,Fantasy",2021,156,6.3,393246
tt2737304,Bird Box,"Horror,Mystery,Sci-Fi",2018,124,6.6,393200
tt0091042,Ferris Bueller's Day Off,Comedy,1986,103,7.8,392205
tt0317740,The Italian Job,"Action,Crime,Thriller",2003,111,7.0,392172
tt0443543,The Illusionist,"Drama,Fantasy,Mystery",2006,110,7.5,392080
tt0964517,The Fighter,"Action,Biography,Drama",2010,116,7.8,392016
tt1409024,Men in Black³,"Action,Adventure,Comedy",2012,106,6.8,391879
tt0286106,Signs,"Drama,Mystery,Sci-Fi",2002,106,6.8,391546
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,"Drama,Horror,Musical",2007,116,7.3,389902
tt0448115,Shazam!,"Action,Adventure,Comedy",2019,132,7.0,389883
tt0388795,Brokeback Mountain,"Drama,Romance",2005,134,7.7,389139
tt0166924,Mulholland Drive,"Drama,Mystery,Thriller",2001,147,7.9,388834
tt0096283,My Neighbor Totoro,"Animation,Comedy,Family",1988,86,8.1,388578
tt0162661,Sleepy Hollow,"Fantasy,Horror,Mystery",1999,105,7.3,387766
tt0343660,"50 First Dates","Comedy,Drama,Romance",2004,99,6.8,387549
tt0478311,Knocked Up,"Comedy,Romance",2007,129,6.9,387540
tt0338751,The Aviator,"Biography,Drama",2004,170,7.5,387214
tt1068680,Yes Man,"Comedy,Romance",2008,104,6.8,386689
tt0099423,Die Hard 2,"Action,Thriller",1990,124,7.1,386554
tt3778644,Solo: A Star Wars Story,"Action,Adventure,Sci-Fi",2018,135,6.9,385049
tt0081398,Raging Bull,"Biography,Drama,Sport",1980,129,8.1,384503
tt4912910,Mission: Impossible - Fallout,"Action,Adventure,Thriller",2018,147,7.7,383291
tt0113497,Jumanji,"Adventure,Comedy,Family",1995,104,7.1,383092
tt0477347,Night at the Museum,"Adventure,Comedy,Family",2006,108,6.5,382575
tt0357413,Anchorman: The Legend of Ron Burgundy,Comedy,2004,94,7.1,382574
tt0087843,Once Upon a Time in America,"Crime,Drama",1984,229,8.3,382417
tt0120755,Mission: Impossible II,"Action,Adventure,Thriller",2000,123,6.1,381823
tt0120663,Eyes Wide Shut,"Drama,Mystery,Thriller",1999,159,7.5,381398
tt3799694,The Nice Guys,"Action,Comedy,Crime",2016,116,7.4,380522
tt0438488,Terminator Salvation,"Action,Adventure,Sci-Fi",2009,115,6.5,380246
tt1951266,The Hunger Games: Mockingjay - Part 2,"Action,Adventure,Sci-Fi",2015,137,6.6,380169
tt0360486,Constantine,"Action,Fantasy,Horror",2005,121,7.0,379743
tt0298130,The Ring,"Horror,Mystery",2002,115,7.1,379669
tt0119396,Jackie Brown,"Crime,Drama,Thriller",1997,154,7.5,379592
tt1182345,Moon,"Drama,Mystery,Sci-Fi",2009,97,7.8,379509
tt1907668,Flight,"Drama,Thriller",2012,138,7.3,379476
tt0107688,The Nightmare Before Christmas,"Animation,Family,Fantasy",1993,76,7.9,379461
tt0396269,Wedding Crashers,"Comedy,Romance",2005,119,7.0,379209
tt0363163,Downfall,"Biography,Drama,History",2004,156,8.2,378783
tt1371111,Cloud Atlas,"Drama,Mystery,Sci-Fi",2012,172,7.4,376543
tt0395169,Hotel Rwanda,"Biography,Drama,History",2004,121,8.1,375003
tt0047478,Seven Samurai,"Action,Drama",1954,207,8.6,371203
tt2106476,The Hunt,Drama,2012,115,8.3,370774
tt0100405,Pretty Woman,"Comedy,Romance",1990,119,7.1,370648
tt0496806,Ocean's Thirteen,"Crime,Thriller",2007,122,6.9,370642
tt4649466,Kingsman: The Golden Circle,"Action,Adventure,Comedy",2017,141,6.7,370609
tt0790724,Jack Reacher,"Action,Mystery,Thriller",2012,130,7.0,370567
tt1650062,Super 8,"Action,Mystery,Sci-Fi",2011,112,7.0,369820
tt1065073,Boyhood,Drama,2014,165,7.9,369800
tt1646971,How to Train Your Dragon 2,"Action,Adventure,Animation",2014,102,7.8,369079
tt2798920,Annihilation,"Adventure,Drama,Horror",2018,115,6.8,367697
tt1320253,The Expendables,"Action,Adventure,Thriller",2010,103,6.4,367516
tt0077416,The Deer Hunter,"Drama,War",1978,183,8.1,366118
tt0117500,The Rock,"Action,Adventure,Thriller",1996,136,7.4,362114
tt0433035,Real Steel,"Action,Drama,Sci-Fi",2011,127,7.1,361893
tt0389860,Click,"Comedy,Drama,Fantasy",2006,107,6.4,361531
tt1403865,True Grit,"Drama,Western",2010,110,7.6,360505
tt0910936,Pineapple Express,"Action,Comedy,Crime",2008,111,6.9,360357
tt1231583,Due Date,"Comedy,Drama",2010,95,6.5,360199
tt1179933,"10 Cloverfield Lane","Drama,Horror,Mystery",2016,103,7.2,360193
tt0822854,Shooter,"Action,Drama,Thriller",2007,124,7.1,359767
tt0212338,Meet the Parents,"Comedy,Romance",2000,108,7.0,359481
tt0368891,National Treasure,"Action,Adventure,Mystery",2004,131,6.9,359343
tt2788710,The Interview,"Action,Adventure,Comedy",2014,112,6.5,359218
tt1104001,Tron: Legacy,"Action,Adventure,Sci-Fi",2010,125,6.8,359078
tt0100802,Total Recall,"Action,Adventure,Sci-Fi",1990,113,7.5,358777
tt0120601,Being John Malkovich,"Comedy,Drama,Fantasy",1999,113,7.7,355999
tt0213149,Pearl Harbor,"Action,Drama,Romance",2001,183,6.2,355037
tt0071315,Chinatown,"Drama,Mystery,Thriller",1974,130,8.1,354749
tt3731562,Kong: Skull Island,"Action,Adventure,Fantasy",2017,118,6.7,354658
tt0167190,Hellboy,"Action,Adventure,Fantasy",2004,122,6.8,354013
tt0462538,The Simpsons Movie,"Adventure,Animation,Comedy",2007,87,7.3,352753
tt0064116,Once Upon a Time in the West,"Drama,Western",1968,166,8.5,352720
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,"Action,Adventure,Fantasy",2017,129,6.5,352367
tt0110148,Interview with the Vampire: The Vampire Chronicles,"Drama,Fantasy,Horror",1994,123,7.5,352283
tt1193138,Up in the Air,"Comedy,Drama,Romance",2009,109,7.4,351414
tt7653254,Marriage Story,"Drama,Romance",2019,137,7.9,351163
tt0094721,Beetlejuice,"Comedy,Fantasy",1988,92,7.5,350965
tt0053125,North by Northwest,"Action,Adventure,Mystery",1959,136,8.3,349992
tt0209163,The Mummy Returns,"Action,Adventure,Fantasy",2001,130,6.4,349813
tt0238380,Equilibrium,"Action,Drama,Sci-Fi",2002,107,7.3,349643
tt4881806,Jurassic World: Fallen Kingdom,"Action,Adventure,Sci-Fi",2018,128,6.1,349598
tt6857112,Us,"Horror,Mystery,Thriller",2019,116,6.8,349036
tt1707386,Les Misérables,"Drama,Musical,Romance",2012,158,7.5,348748
tt0125439,Notting Hill,"Comedy,Drama,Romance",1999,124,7.2,348711
tt0120667,Fantastic Four,"Action,Adventure,Fantasy",2005,106,5.7,348224
tt0112471,Before Sunrise,"Drama,Romance",1995,101,8.1,345506
tt0359950,The Secret Life of Walter Mitty,"Adventure,Comedy,Drama",2013,114,7.3,345178
tt0116367,From Dusk Till Dawn,"Action,Crime,Horror",1996,108,7.2,344994
tt1306980,"50/50","Comedy,Drama,Romance",2011,100,7.6,344810
tt0163025,Jurassic Park III,"Action,Adventure,Sci-Fi",2001,92,5.9,344717
tt1037705,The Book of Eli,"Action,Adventure,Drama",2010,118,6.8,343436
tt1591095,Insidious,"Horror,Mystery,Thriller",2010,103,6.8,343218
tt0399295,Lord of War,"Crime,Drama",2005,122,7.6,340794
tt1645170,The Dictator,Comedy,2012,83,6.5,340579
tt2322441,Fifty Shades of Grey,"Drama,Romance,Thriller",2015,125,4.2,339421
tt1951261,The Hangover Part III,"Comedy,Crime",2013,100,5.8,339368
tt0970179,Hugo,"Adventure,Drama,Family",2011,126,7.5,338822
tt1638355,The Man from U.N.C.L.E.,"Action,Adventure,Comedy",2015,116,7.2,338469
tt0119528,Liar Liar,"Comedy,Fantasy",1997,86,6.9,338257
tt2771200,Beauty and the Beast,"Adventure,Family,Fantasy",2017,129,7.1,338155
tt3606756,Incredibles 2,"Action,Adventure,Animation",2018,118,7.5,338083
tt0386588,Hitch,"Comedy,Romance",2005,118,6.6,337772
tt0031381,Gone with the Wind,"Drama,Romance,War",1939,238,8.2,337676
tt4925292,Lady Bird,"Comedy,Drama",2017,94,7.4,337640
tt0413267,Shrek the Third,"Adventure,Animation,Comedy",2007,93,6.1,336940
tt0414387,Pride & Prejudice,"Drama,Romance",2005,129,7.8,336835
tt0119008,Donnie Brasco,"Biography,Crime,Drama",1997,127,7.7,336332
tt0056592,To Kill a Mockingbird,"Crime,Drama",1962,129,8.3,336007
tt0332379,School of Rock,"Comedy,Music",2003,109,7.2,335738
tt0105323,Scent of a Woman,Drama,1992,156,8.0,335170
tt0472043,Apocalypto,"Action,Adventure,Drama",2006,139,7.8,335090
tt0094226,The Untouchables,"Crime,Drama,Thriller",1987,119,7.8,334708
tt0190590,"O Brother, Where Art Thou?","Comedy,Crime,Drama",2000,107,7.7,334354
tt0381849,"3:10 to Yuma","Action,Crime,Drama",2007,122,7.6,334267
tt2109248,Transformers: Age of Extinction,"Action,Adventure,Sci-Fi",2014,165,5.6,334266
tt1981677,Pitch Perfect,"Comedy,Music,Romance",2012,112,7.1,334057
tt7888964,Nobody,"Action,Crime,Drama",2021,92,7.4,332723
tt2004420,Neighbors,Comedy,2014,97,6.3,332558
tt0944835,Salt,"Action,Thriller",2010,100,6.5,332317
tt0129387,There's Something About Mary,"Comedy,Romance",1998,119,7.1,332289
tt0175880,Magnolia,Drama,1999,188,8.0,331497
tt0103776,Batman Returns,"Action,Crime,Fantasy",1992,126,7.1,331197
tt0453467,Deja Vu,"Action,Crime,Sci-Fi",2006,126,7.1,330759
tt3682448,Bridge of Spies,"Drama,History,Thriller",2015,142,7.6,330315
tt0399201,The Island,"Action,Sci-Fi,Thriller",2005,136,6.8,330030
tt0109040,Ace Ventura: Pet Detective,Comedy,1994,86,6.9,329702
tt2140479,The Accountant,"Action,Crime,Drama",2016,128,7.3,328569
tt0103644,Alien³,"Action,Horror,Sci-Fi",1992,114,6.4,328103
tt0425210,Lucky Number Slevin,"Crime,Drama,Thriller",2006,110,7.7,327972
tt0119177,Gattaca,"Drama,Sci-Fi,Thriller",1997,106,7.7,327195
tt0457939,The Holiday,"Comedy,Romance",2006,136,7.0,327177
tt1245526,RED,"Action,Comedy,Crime",2010,111,7.0,327108
tt1302011,Kung Fu Panda 2,"Action,Adventure,Animation",2011,90,7.3,326689
tt0298203,"8 Mile","Drama,Music",2002,110,7.2,326605
tt3110958,Now You See Me 2,"Action,Adventure,Comedy",2016,129,6.4,326220
tt0489099,Jumper,"Action,Adventure,Sci-Fi",2008,88,6.1,326217
tt0120201,Starship Troopers,"Action,Adventure,Sci-Fi",1997,129,7.3,326195
tt0212720,A.I. Artificial Intelligence,"Adventure,Drama,Sci-Fi",2001,146,7.2,325738
tt1397280,Taken 2,"Action,Crime,Thriller",2012,92,6.2,325418
tt7991608,Red Notice,"Action,Comedy,Thriller",2021,118,6.3,325024
tt1764651,The Expendables 2,"Action,Adventure,Thriller",2012,103,6.6,324517
tt1197624,Law Abiding Citizen,"Action,Crime,Drama",2009,109,7.4,324353
tt0293662,The Transporter,"Action,Crime,Thriller",2002,92,6.8,324292
tt5727208,Uncut Gems,"Crime,Drama,Thriller",2019,135,7.4,323894
tt5726616,Call Me by Your Name,"Drama,Romance",2017,132,7.8,323862
tt0106977,The Fugitive,"Action,Crime,Drama",1993,130,7.8,323507
tt0838283,Step Brothers,Comedy,2008,98,6.9,322982
tt0118880,Con Air,"Action,Crime,Thriller",1997,115,6.9,322915
tt0278504,Insomnia,"Drama,Mystery,Thriller",2002,118,7.2,322458
tt1790885,Zero Dark Thirty,"Drama,History,Thriller",2012,157,7.4,322321
tt0119822,As Good as It Gets,"Comedy,Drama,Romance",1997,139,7.7,322116
tt1152836,Public Enemies,"Action,Biography,Crime",2009,140,6.9,322032
tt1125849,The Wrestler,"Drama,Sport",2008,109,7.9,321779
tt0120762,Mulan,"Adventure,Animation,Comedy",1998,87,7.7,321392
tt0320661,Kingdom of Heaven,"Action,Adventure,Drama",2005,144,7.3,321294
tt4034228,Manchester by the Sea,Drama,2016,137,7.8,319348
tt0112384,Apollo 13,"Adventure,Drama,History",1995,140,7.7,319225
tt0449467,Babel,Drama,2006,143,7.5,318927
tt0056172,Lawrence of Arabia,"Adventure,Biography,Drama",1962,218,8.3,318782
tt1253863,"300: Rise of an Empire","Action,Drama",2014,102,6.2,318661
tt1598778,Contagion,"Drama,Thriller",2011,106,6.8,318551
tt0120623,A Bug's Life,"Adventure,Animation,Comedy",1998,95,7.2,318547
tt1194173,The Bourne Legacy,"Action,Adventure,Thriller",2012,135,6.6,317911
tt1485796,The Greatest Showman,"Biography,Drama,Musical",2017,105,7.5,317887
tt0095327,Grave of the Fireflies,"Animation,Drama,War",1988,88,8.5,317604
tt0814314,Seven Pounds,"Drama,Mystery,Thriller",2008,123,7.6,317146
tt0265666,The Royal Tenenbaums,"Comedy,Drama",2001,110,7.6,315884
tt3076658,Creed,"Action,Drama,Sport",2015,133,7.6,314174
tt9114286,Black Panther: Wakanda Forever,"Action,Adventure,Drama",2022,161,6.7,313955
tt0319343,Elf,"Adventure,Comedy,Family",2003,97,7.1,313535
tt1478338,Bridesmaids,Comedy,2011,125,6.8,312268
tt0808151,Angels & Demons,"Action,Mystery,Thriller",2009,138,6.7,312152
tt0077651,Halloween,"Horror,Thriller",1978,91,7.7,310956
tt2397535,Predestination,"Action,Drama,Sci-Fi",2014,97,7.4,310273
tt1091191,Lone Survivor,"Action,Biography,Drama",2013,121,7.5,309871
tt2277860,Finding Dory,"Adventure,Animation,Comedy",2016,97,7.2,308967
tt4263482,The Witch,"Drama,Fantasy,Horror",2015,92,7.0,308923
tt7349950,It Chapter Two,"Drama,Fantasy,Horror",2019,169,6.5,308465
tt0379786,Serenity,"Action,Adventure,Sci-Fi",2005,119,7.8,307396
tt0473075,Prince of Persia: The Sands of Time,"Action,Adventure,Fantasy",2010,116,6.6,306652
tt0120611,Blade,"Action,Horror,Sci-Fi",1998,120,7.1,306018
tt3450958,War for the Planet of the Apes,"Action,Adventure,Drama",2017,140,7.4,305375
tt0800039,Forgetting Sarah Marshall,"Comedy,Drama,Romance",2008,111,7.1,305083
tt0077631,Grease,"Comedy,Musical,Romance",1978,110,7.2,305080
tt1735898,Snow White and the Huntsman,"Action,Adventure,Drama",2012,127,6.1,304568
tt0463985,The Fast and the Furious: Tokyo Drift,"Action,Crime,Thriller",2006,104,6.0,304521
tt0120669,Fear and Loathing in Las Vegas,"Adventure,Comedy,Drama",1998,118,7.5,304416
tt0783233,Atonement,"Drama,Mystery,Romance",2007,123,7.8,303263
tt1259571,The Twilight Saga: New Moon,"Adventure,Drama,Fantasy",2009,130,4.8,302816
tt0089218,The Goonies,"Adventure,Comedy,Family",1985,114,7.7,302655
tt0121164,Corpse Bride,"Animation,Comedy,Drama",2005,77,7.4,302576
tt0203009,Moulin Rouge!,"Drama,Musical,Romance",2001,127,7.6,301800
