"tconst","primaryTitle","startYear","runtimeMinutes","averageRating","numVotes"
tt0145547,Two Hands,1999,103,7.1,13776
tt0111418,Threesome,1994,93,6.3,13773
tt0807758,Partner,2007,155,5.8,13773
tt5598102,Faces Places,2017,94,7.8,13770
tt0120868,"Torrente, the Dumb Arm of the Law",1998,97,6.8,13769
tt0267287,Avalon,2001,107,6.4,13769
tt0233422,Chachi 420,1997,155,7.4,13765
tt0492619,The Foot Fist Way,2006,85,6.2,13765
tt0869977,Water Lilies,2007,85,6.7,13764
tt0412536,Brideshead Revisited,2008,133,6.6,13757
tt0060232,The Chase,1966,134,7.1,13756
tt0114134,The Pillow Book,1995,126,6.5,13753
tt0077889,Magic,1978,107,6.8,13751
tt0477078,Rocket Science,2007,101,6.5,13751
tt3569782,Jigarthanda,2014,171,8.2,13749
tt1075419,Shinjuku Incident,2009,119,6.9,13746
tt0060584,"Kidnapping, Caucasian Style",1967,82,8.3,13745
tt9308382,The High Note,2020,113,6.4,13745
tt0023563,The Testament of Dr. Mabuse,1933,122,7.9,13744
tt0112750,Crying Freeman,1995,102,6.4,13742
tt2014338,Side by Side,2012,99,7.6,13742
tt0471030,Red Road,2006,113,6.8,13741
tt0120710,In Dreams,1999,100,5.5,13739
tt8456098,Karakomik Filmler: 2 Arada,2019,60,6.4,13739
tt14714980,Poker Face,2022,94,5.2,13733
tt1129445,Amelia,2009,111,5.8,13730
tt1287878,Poetry,2010,139,7.8,13729
tt0111667,The War,1994,126,6.7,13725
tt0384504,Saving Face,2004,91,7.4,13722
tt0961108,Fireflies in the Garden,2008,99,6.4,13722
tt5592878,Errementari,2017,98,6.3,13720
tt13061914,Locked Down,2021,118,5.3,13717
tt0376108,Rebound,2005,86,5.1,13711
tt0064816,The Swimming Pool,1969,122,7.1,13704
tt0052080,Ashes and Diamonds,1958,103,7.7,13702
tt15463032,Love in the Villa,2022,114,5.4,13700
tt1785635,The Vault,2017,91,4.9,13700
tt0810823,The Deaths of Ian Stone,2007,87,5.5,13698
tt0845439,Fireworks Wednesday,2006,102,7.6,13695
tt0220580,Intacto,2001,108,6.8,13692
tt27197387,AKA,2023,122,6.6,13687
tt0365125,A Dirty Shame,2004,89,5.1,13686
tt11199410,The Princess Switch: Switched Again,2020,96,5.4,13685
tt3896738,Hounds of Love,2016,108,6.5,13678
tt0109198,Bad Girls,1994,99,5.2,13675
tt0425601,Trailer Park Boys: The Movie,2006,95,7.1,13673
tt14349032,The Good Neighbor,2022,106,5.9,13669
tt1422020,Dog Pound,2010,91,7.0,13658
tt4309356,Ivy,2015,104,7.9,13651
tt0094747,Bird,1988,161,7.1,13649
tt1179794,Timer,2009,99,6.5,13648
tt0049966,Written on the Wind,1956,99,7.3,13646
tt0065889,Investigation of a Citizen Above Suspicion,1970,115,8.0,13642
tt10308928,Force of Nature,2020,91,4.6,13637
tt1640711,A Few Best Men,2011,97,5.7,13637
tt1313139,The Oranges,2011,90,5.8,13634
tt17592606,Daman,2022,121,8.8,13632
tt0323120,Loving Annabelle,2006,77,6.2,13631
tt0795441,Winter in Wartime,2008,103,7.0,13628
tt0066249,The Private Life of Sherlock Holmes,1970,125,7.0,13627
tt0017075,The Lodger: A Story of the London Fog,1927,92,7.3,13625
tt0069687,Alice in the Cities,1974,113,7.9,13625
tt1772424,Where Do We Go Now?,2011,110,7.4,13625
tt7468056,The Outlaws,2017,121,7.2,13625
tt0036872,Going My Way,1944,126,7.0,13622
tt0110538,Mixed Nuts,1994,97,5.4,13622
tt0067893,Two-Lane Blacktop,1971,102,7.2,13615
tt1230448,Billu,2009,137,6.4,13615
tt1229360,It Might Get Loud,2008,98,7.6,13614
tt3203290,Free to Play,2014,75,7.6,13614
tt8195518,Cuck,2019,115,4.4,13613
tt5111874,My Scientology Movie,2015,99,6.6,13611
tt0013427,Nanook of the North,1922,78,7.6,13610
tt0096118,Sleepaway Camp II: Unhappy Campers,1988,80,5.5,13607
tt0151568,Topsy-Turvy,1999,160,7.3,13601
tt0041719,Orpheus,1950,112,7.9,13599
tt0083642,The Best Little Whorehouse in Texas,1982,114,6.1,13595
tt10333912,Gulabo Sitabo,2020,124,6.3,13593
tt2415458,The Wolfpack,2015,90,7.0,13593
tt0808331,Joshua,2007,106,5.8,13588
tt20916568,The Wrath of Becky,2023,84,6.1,13585
tt10706602,Collective,2019,109,8.1,13581
tt0040979,Drunken Angel,1948,102,7.6,13574
tt2064968,The Longest Week,2014,86,5.4,13571
tt2226162,Hunter Hunter,2020,93,6.4,13568
tt14145426,Beavis and Butt-Head Do the Universe,2022,87,7.0,13562
tt0039661,Nightmare Alley,1947,110,7.7,13561
tt0055257,One-Eyed Jacks,1961,141,7.1,13560
tt0361925,Welcome to Mooseport,2004,110,5.3,13557
tt5709188,A-X-L,2018,98,5.3,13556
tt2806788,Fukrey,2013,139,6.9,13554
tt2458106,Ninja: Shadow of a Tear,2013,95,6.1,13551
tt0023027,Horse Feathers,1932,68,7.5,13549
tt4562518,The Distinguished Citizen,2016,118,7.5,13544
tt0116151,Dunston Checks In,1996,88,5.4,13538
tt5533370,Lamborghini: The Man Behind the Legend,2022,97,5.4,13530
tt0087747,Moscow on the Hudson,1984,115,6.5,13527
tt25471950,Flora and Son,2023,97,7.0,13523
tt0076504,Orca,1977,92,5.8,13521
tt0338077,Grind,2003,105,5.9,13521
tt15893750,Rye Lane,2023,82,7.2,13521
tt0489327,Venus,2006,95,7.1,13519
tt0083739,Class of 1984,1982,98,6.5,13516
tt0485510,Killing the Shadows,2006,135,7.5,13516
tt6803212,Don't Let Go,2019,103,6.4,13516
tt0047892,Bob the Gambler,1956,98,7.6,13515
tt3671542,Holding the Man,2015,127,7.4,13511
tt13249596,Father of the Bride,2022,117,5.9,13510
tt1817771,Freaks of Nature,2015,92,5.9,13510
tt2465578,Human Capital,2013,111,7.2,13509
tt0101649,Thalapathi,1991,157,8.5,13504
tt2306745,Sound City,2013,107,7.8,13504
tt0322420,Life Is a Miracle,2004,155,7.5,13500
tt1405810,Loose Cannons,2010,110,7.2,13497
tt5275828,Lo and Behold: Reveries of the Connected World,2016,98,7.0,13497
tt15771916,You Hurt My Feelings,2023,93,6.6,13496
tt1646926,Open Season 3,2010,75,5.0,13494
tt7125774,Balloon,2018,125,7.5,13492
tt8739752,The Collini Case,2019,123,7.3,13488
tt1725795,"7aum Arivu",2011,168,6.6,13479
tt5690810,Ophelia,2018,106,6.5,13476
tt0111323,Surviving the Game,1994,96,6.2,13473
tt0944834,Dragon Hunters,2008,80,6.5,13469
tt0829297,Ten Inch Hero,2007,102,7.3,13462
tt0097179,DeepStar Six,1989,99,5.3,13461
tt2376218,The Forger,2014,92,5.8,13460
tt10714856,Feel the Beat,2020,109,6.3,13456
tt0120882,The Visitors II: The Corridors of Time,1998,118,6.1,13455
tt1049402,Howl,2010,84,6.6,13455
tt2358592,Lucia,2013,135,8.3,13453
tt14867006,V/H/S/94,2021,103,5.5,13451
tt0275230,Blood: The Last Vampire,2000,48,6.6,13442
tt0118744,Hush,1998,96,5.5,13439
tt15516726,Selfiee,2023,148,5.7,13438
tt7608534,Christmas Inheritance,2017,104,5.7,13435
tt0275309,Dogtown and Z-Boys,2001,91,7.6,13433
tt0120786,The Patriot,1998,90,4.2,13432
tt0101627,Critters 3,1991,86,4.5,13430
tt0094793,Brain Damage,1988,84,6.5,13427
tt0100201,Mr. Destiny,1990,116,6.4,13418
tt2282016,The Possession of Michael King,2014,83,5.7,13418
tt0166943,Music of the Heart,1999,124,6.7,13410
tt26350277,Ballerina,2023,92,6.2,13405
tt0094138,Three O'Clock High,1987,101,7.1,13402
tt1756799,The Day,2011,87,5.2,13400
tt0100928,White Hunter Black Heart,1990,112,6.5,13398
tt2639344,Love Is Strange,2014,94,6.7,13395
tt0018742,The Cameraman,1928,76,8.0,13392
tt0052151,Run Silent Run Deep,1958,93,7.3,13389
tt0111001,The Road to Wellville,1994,118,5.9,13387
tt1634136,Violet & Daisy,2011,88,6.0,13380
tt9124428,Champion,2018,130,8.2,13377
tt0448124,Snow Cake,2006,112,7.4,13366
tt0286306,Deathwatch,2002,94,5.9,13358
tt7178640,Superintelligence,2020,106,5.4,13358
tt1533117,Let the Bullets Fly,2010,132,7.3,13357
tt0475937,The Abandoned,2006,99,5.5,13354
tt1658801,Freeheld,2015,103,6.6,13354
tt0075265,A Star Is Born,1976,139,6.1,13352
tt0058567,Blood and Black Lace,1964,88,7.1,13350
tt3208026,Black '47,2018,100,6.8,13347
tt0117496,Robinson Crusoe,1997,105,6.0,13337
tt0023293,The Old Dark House,1932,72,7.0,13334
tt0079871,Scum,1979,98,7.6,13333
tt0478024,Kill Zone,2005,93,6.9,13333
tt0323939,Shade,2003,101,6.3,13328
tt1077248,Johnny Gaddaar,2007,135,7.9,13326
tt0072783,Chupke Chupke,1975,146,8.3,13325
tt0051406,Bell Book and Candle,1958,106,6.8,13320
tt2330322,The Conspiracy,2012,84,6.2,13315
tt2112096,Absolutely Fabulous: The Movie,2016,91,5.4,13310
tt1238291,Five Minutes of Heaven,2009,89,6.6,13309
tt0073636,Rooster Cogburn,1975,108,6.8,13303
tt5842616,Veere Di Wedding,2018,135,3.3,13303
tt0085271,Brainstorm,1983,106,6.4,13300
tt0423409,Tristram Shandy,2005,94,6.7,13298
tt0245046,Charlotte Gray,2001,121,6.4,13293
tt0211938,Bait,2000,119,5.7,13288
tt6892400,The Girl in the Fog,2017,128,6.8,13284
tt6386748,Birds of Passage,2018,125,7.5,13282
tt3541262,The Admiral: Roaring Currents,2014,128,7.1,13278
tt2258281,Beyond the Hills,2012,152,7.5,13276
tt0058404,The Night of the Iguana,1964,125,7.6,13274
tt0033836,The Little Foxes,1941,116,7.9,13272
tt0102517,Necessary Roughness,1991,108,6.2,13271
tt0267129,Yamakasi,2001,90,6.1,13271
tt0464160,Chup Chup Ke,2006,164,7.0,13264
tt0081071,The Long Riders,1980,100,6.9,13262
tt24509990,The Hatchet Wielding Hitchhiker,2023,85,6.2,13258
tt0106471,Boxing Helena,1993,107,4.7,13257
tt0162983,Hanging Up,2000,94,4.8,13257
tt0065761,The Cat o' Nine Tails,1971,112,6.6,13255
tt1777034,United,2011,94,7.3,13255
tt0069341,Tales from the Crypt,1972,92,6.8,13253
tt0042369,D.O.A.,1949,83,7.2,13251
tt2101570,In the Blood,2014,108,5.7,13248
tt0043686,Forbidden Games,1952,86,8.0,13247
tt10344522,Four Good Days,2020,100,6.6,13246
tt5181830,Wendell & Wild,2022,105,6.4,13245
tt0365675,The Red Baron,2008,106,6.3,13244
tt7736478,The Traitor,2019,153,7.1,13243
tt0057495,Shock Corridor,1963,101,7.3,13242
tt0479647,Bon Cop Bad Cop,2006,117,6.7,13240
tt5082014,Charlie,2015,130,8.0,13238
tt0080040,Tourist Trap,1979,90,6.0,13235
tt0076929,Wizards,1977,80,6.3,13234
tt0430576,The Secret Life of Words,2005,115,7.4,13234
tt3799372,"6 Years",2015,79,5.5,13234
tt0082951,The Prowler,1981,89,5.9,13232
tt0095652,Monkey Shines,1988,113,6.2,13225
tt1068678,Veronika Decides to Die,2009,103,6.3,13225
tt1843287,Like Someone in Love,2012,109,7.0,13225
tt0110516,Milk Money,1994,110,5.6,13221
tt0964516,Fashion,2008,167,6.9,13219
tt10808832,Let Them All Talk,2020,113,6.1,13218
tt0047422,River of No Return,1954,91,6.6,13215
tt1196956,One Chance,2013,103,6.8,13212
tt0466816,Hallam Foe,2007,95,6.9,13209
tt0100095,Maine Pyar Kiya,1989,192,7.3,13208
tt14160834,Rustin,2023,106,6.5,13206
tt0069897,Coffy,1973,90,6.8,13205
tt0089208,Girls Just Want to Have Fun,1985,90,6.0,13201
tt0453548,Snow Angels,2007,107,6.8,13201
tt0288439,Bang Bang You're Dead,2002,93,7.7,13194
tt0465430,The Cottage,2008,92,6.1,13194
tt8160834,Follow Me,2020,91,5.4,13192
tt0115819,Cannibal! The Musical,1993,95,6.9,13188
tt0024894,The Black Cat,1934,65,6.9,13186
tt0098360,Violent Cop,1989,103,7.1,13186
tt0113097,Forget Paris,1995,101,6.5,13186
tt0101985,A Brighter Summer Day,1991,237,8.2,13184
tt0222812,Beyond Re-Animator,2003,96,5.7,13182
tt0076150,"Alice, Sweet Alice",1976,107,6.4,13174
tt3729920,The Disappearance of Eleanor Rigby: Them,2014,123,6.3,13173
tt0435623,Conversations with Other Women,2005,84,6.9,13169
tt0499487,Goal! III,2009,96,3.2,13167
tt1111833,Super High Me,2007,89,6.0,13164
tt0061996,Mouchette,1967,81,7.7,13157
tt0123209,The Other Sister,1999,129,6.4,13157
tt4065552,The Unknown Soldier,2017,132,7.7,13153
tt0024034,"42nd Street",1933,89,7.3,13148
tt14308636,Bank of Dave,2023,107,7.1,13137
tt2707858,Yves Saint Laurent,2014,106,6.2,13137
tt0109327,Brainscan,1994,96,6.0,13129
tt0120520,The Wings of the Dove,1997,102,7.1,13121
tt8108200,Sonchiriya,2019,143,7.9,13118
tt0053793,Elmer Gantry,1960,146,7.7,13116
tt9006564,"2018",2023,150,8.3,13116
tt2885364,Willow Creek,2013,80,5.1,13113
tt0800956,Life in a Metro,2007,132,7.4,13108
tt0396592,Fat Albert,2004,93,4.4,13107
tt1581835,Daydream Nation,2010,98,6.3,13107
tt1634013,Montevideo: Taste of a Dream,2010,140,8.1,13107
tt1705952,Tarzan,2013,94,4.8,13107
tt0045943,Julius Caesar,1953,120,7.2,13100
tt1029120,Henry Poole Is Here,2008,99,6.4,13096
tt0078111,Pretty Baby,1978,110,6.5,13095
tt5616294,Spinning Man,2018,100,5.7,13094
tt13236566,Operation Christmas Drop,2020,95,5.9,13091
tt5729348,Memoir of a Murderer,2017,118,7.2,13091
tt0082748,Pieces,1982,85,6.0,13090
tt0091495,Matador,1986,110,6.9,13085
tt1770734,Shadow Dancer,2012,101,6.2,13083
tt1784575,The Parade,2011,115,7.3,13083
tt0450336,Blood Creek,2009,90,5.3,13081
tt0068519,Gentlemen of Fortune,1971,88,8.3,13079
tt0092906,Dolls,1986,77,6.3,13078
tt1142800,Madea Goes to Jail,2009,103,4.6,13075
tt13087796,I'm Your Man,2021,108,7.0,13075
tt1331307,Dread,2009,98,5.6,13071
tt2852400,A Touch of Sin,2013,130,7.1,13069
tt0395125,Ferpect Crime,2004,105,7.0,13068
tt0083550,Amityville II: The Possession,1982,104,5.6,13067
tt9005184,Dual,2022,94,5.8,13066
tt0078252,Snake in the Eagle's Shadow,1978,90,7.3,13062
tt0100934,Wild Orchid,1989,105,4.5,13060
tt2505294,Ask Me Anything,2014,100,6.0,13060
tt10384744,Heroic Losers,2019,116,7.2,13046
tt16900880,Kill Boksoon,2023,137,6.6,13044
tt1235448,The Thaw,2009,94,5.2,13041
tt0035169,The Palm Beach Story,1942,88,7.5,13039
tt0065780,Gimme Shelter,1970,91,7.8,13036
tt0068713,Horror Express,1972,88,6.5,13036
tt0157262,"2001: A Space Travesty",2000,99,3.5,13033
tt0067656,A Bay of Blood,1971,84,6.5,13026
tt9358052,Knock Down the House,2019,87,7.4,13018
tt2900624,All Hallows' Eve,2013,83,5.2,13012
tt5294966,After the Storm,2016,118,7.4,13011
tt0243255,Fat Girl,2001,86,6.4,13007
tt0796302,The Babysitters,2007,88,5.6,13007
tt0079638,Norma Rae,1979,114,7.3,13005
tt6878378,Vivegam,2017,149,5.2,13001
tt1037218,Flashbacks of a Fool,2008,109,6.8,12998
tt0085327,Who Finds a Friend Finds a Treasure,1981,108,7.1,12991
tt0085542,Fire and Ice,1983,81,6.5,12990
tt0340012,Being Julia,2004,104,7.0,12989
tt5979872,Bleach,2018,108,6.3,12989
tt9617456,For Sama,2019,100,8.5,12989
tt0066491,Tristana,1970,99,7.4,12988
tt1411664,Bucky Larson: Born to Be a Star,2011,97,3.3,12979
tt18376122,Pamela: A Love Story,2023,112,7.2,12979
tt0280969,My Little Eye,2002,95,5.5,12977
tt0475723,Shinobi: Heart Under Blade,2005,107,6.8,12974
tt0074442,Crime Busters,1977,98,7.1,12973
tt0451833,No Entry,2005,158,6.6,12971
tt1032821,Tyson,2008,90,7.4,12971
tt0046754,The Barefoot Contessa,1954,128,6.9,12968
tt14454876,Golda,2023,100,5.9,12968
tt2180994,A Good Marriage,2014,102,5.3,12967
tt0087231,The Falcon and the Snowman,1985,131,6.8,12961
tt2668134,Harlock: Space Pirate,2013,115,6.4,12958
tt0031398,Gunga Din,1939,117,7.2,12957
tt0093793,Project X,1987,108,6.2,12954
tt0040613,Mr. Blandings Builds His Dream House,1948,94,7.2,12953
tt0972883,Red,2008,93,6.9,12952
tt3614516,Ankhon Dekhi,2013,107,7.9,12951
tt0065051,Support Your Local Sheriff!,1969,92,7.5,12948
tt8883486,Medieval,2022,125,5.9,12947
tt0362004,Palindromes,2004,100,6.7,12944
tt0497986,Time,2006,97,7.1,12943
tt0090315,When the Wind Blows,1986,84,7.7,12942
tt0095107,Ernest Saves Christmas,1988,95,5.7,12942
tt1631707,Enter Nowhere,2011,90,6.5,12940
tt26658104,Imaginary,2024,104,4.7,12933
tt0105399,Twin Dragons,1992,104,6.4,12932
tt11044858,Nocturne,2020,90,5.7,12932
tt0101821,Ernest Scared Stupid,1991,91,5.8,12928
tt0113083,The Flower of My Secret,1995,103,7.0,12922
tt0042531,The Gunfighter,1950,85,7.7,12920
tt0066549,Waterloo,1970,123,7.3,12917
tt0368222,Romance & Cigarettes,2005,105,6.2,12917
tt0869994,Paris,2008,130,6.8,12917
tt14900738,Meet Cute,2022,89,5.7,12914
tt3142764,Race Gurram,2014,163,7.3,12908
tt1183732,Tokyo Gore Police,2008,110,5.9,12905
tt7209472,Aiyai: Wrathful Soul,2020,83,4.2,12893
tt0090660,Armed and Dangerous,1986,88,5.7,12890
tt0080472,Bronco Billy,1980,116,6.1,12888
tt0098471,Three Fugitives,1989,96,6.2,12887
tt3859980,Mohenjo Daro,2016,155,5.6,12887
tt0086129,Porky's II: The Next Day,1983,98,5.0,12886
tt0049038,Bus Stop,1956,96,6.3,12884
tt0097050,The Adventures of Milo and Otis,1986,76,6.9,12883
tt2025526,War of the Arrows,2011,122,7.1,12879
tt0051383,Auntie Mame,1958,143,7.9,12878
tt0042619,Diary of a Country Priest,1951,95,7.7,12874
tt0120125,The Barber of Siberia,1998,180,7.7,12873
tt6067752,Lucifer,2019,175,7.5,12866
tt0082776,Ms .45,1981,80,6.8,12863
tt0361668,Gozu,2003,129,6.9,12862
tt1121977,Mother and Child,2009,125,7.2,12858
tt0077914,Martin,1977,95,7.0,12856
tt0317132,Because of Winn-Dixie,2005,106,6.4,12855
tt5221894,The Other Me,2016,101,7.9,12854
tt26547864,The Conference,2023,100,5.7,12853
tt1410051,Retreat,2011,90,5.8,12849
tt0377084,Ladies in Lavender,2004,104,7.0,12846
tt7063210,The Place,2017,105,7.0,12846
tt0371552,Asterix and the Vikings,2006,78,6.0,12843
tt0758771,Outlaw,2007,103,5.7,12843
tt0077451,Don,1978,166,7.7,12842
tt6020800,Gold,2022,97,5.4,12842
tt0158493,Belly,1998,96,6.2,12839
tt1447508,Peepli [Live],2010,95,7.4,12839
tt0044953,The Naked Spur,1953,91,7.3,12837
tt0101453,Billy Bathgate,1991,106,5.9,12837
tt1455811,Khatta Meetha,2010,157,6.0,12834
tt1153706,Dance Flick,2009,83,3.6,12832
tt0050280,The Curse of Frankenstein,1957,82,7.0,12830
tt0056512,The Easy Life,1962,108,8.2,12830
tt0099697,Graveyard Shift,1990,86,5.0,12826
tt0120776,One True Thing,1998,127,6.9,12826
tt3164256,Rock the Kasbah,2015,106,5.5,12821
tt0469754,The Boss of It All,2006,99,6.6,12811
tt0097967,Next of Kin,1989,108,5.9,12807
tt0111341,Satantango,1994,439,8.2,12803
tt5076214,Delibal,2015,117,6.7,12802
tt1606384,My Way,2011,137,7.6,12799
tt0096461,As Tears Go By,1988,102,7.0,12798
tt2304426,The Selfish Giant,2013,91,7.3,12796
tt2070776,Populaire,2012,111,6.8,12795
tt11905462,Athlete A,2020,103,7.6,12794
tt0117364,The Portrait of a Lady,1996,144,6.2,12793
tt0081748,Where the Buffalo Roam,1980,99,6.5,12790
tt1965272,Velayudham,2011,186,6.1,12790
tt7256866,Father of the Year,2018,94,5.2,12790
tt0489037,Who Killed the Electric Car?,2006,92,7.6,12788
tt0094612,Action Jackson,1988,96,5.6,12787
tt0120390,Turbulence,1997,100,5.0,12786
tt6704776,The Photographer of Mauthausen,2018,110,6.7,12786
tt0082351,Eye of the Needle,1981,112,7.1,12776
tt1282139,Cars of the Revolution,2008,120,8.0,12776
tt0132910,The Crow: Salvation,2000,102,4.9,12775
tt1629715,Miss Lovely,2012,113,7.4,12775
tt10698174,Wolf,2021,99,5.1,12766
tt5290524,Quo vado?,2016,86,6.6,12765
tt13984924,Fauci,2021,104,6.5,12763
tt1567233,Forks Over Knives,2011,90,7.7,12758
tt0045537,The Band Wagon,1953,112,7.4,12755
tt1314652,The Housemaid,2010,107,6.4,12751
tt1645131,Romeo & Juliet,2013,118,5.8,12745
tt0410369,Where's Firuze?,2004,128,7.4,12743
tt0214915,Manichithrathazhu,1993,169,8.7,12742
tt0092546,Amazon Women on the Moon,1987,85,6.2,12741
tt0084719,The New York Ripper,1982,85,6.3,12740
tt0378284,Machuca,2004,121,7.7,12737
tt1161418,Gentlemen Broncos,2009,90,6.1,12733
tt1113829,George Harrison: Living in the Material World,2011,208,8.1,12732
tt1810697,Meeting Evil,2012,89,5.3,12731
tt1837636,Queen of the Desert,2015,128,5.7,12731
tt0040823,"Sorry, Wrong Number",1948,89,7.3,12730
tt0120321,Smoke Signals,1998,89,7.2,12730
tt0058548,Santa Claus Conquers the Martians,1964,81,2.7,12728
tt0119311,Hoodlum,1997,130,6.3,12726
tt0053270,Shadows,1958,87,7.2,12725
tt0065772,Claire's Knee,1970,105,7.5,12724
tt0031225,Destry Rides Again,1939,95,7.6,12723
tt14859416,Burning Days,2022,129,7.5,12723
tt1407084,Twelve,2010,93,5.6,12722
tt0844671,College,2008,94,4.6,12718
tt0110917,A Pure Formality,1994,108,7.5,12715
tt4771896,The Fury of a Patient Man,2016,92,6.7,12711
tt0091188,Heartburn,1986,108,6.1,12710
tt30796448,The Greatest Night in Pop,2024,96,7.9,12707
tt0042451,Father of the Bride,1950,92,7.1,12704
tt1657299,The Decoy Bride,2011,89,6.1,12702
tt1667321,On Chesil Beach,2017,110,6.3,12701
tt1879032,Rapture-Palooza,2013,85,5.2,12697
tt4769824,In This Corner (and Other Corners) of the World,2016,129,7.8,12697
tt0085346,Class,1983,98,6.0,12696
tt5207158,South Wind,2018,130,7.8,12690
tt1701210,Day of the Falcon,2011,130,6.6,12688
tt1532957,Paa,2009,133,7.1,12686
tt9738784,Persian Lessons,2020,127,7.4,12683
tt0110093,I Love Trouble,1994,123,5.3,12682
tt0107529,Matinee,1993,99,6.9,12672
tt1182972,Bachna Ae Haseeno,2008,152,6.2,12672
tt0851577,The Island,2006,112,7.8,12671
tt0120604,Beowulf,1999,95,4.1,12668
tt0097889,Miracle Mile,1988,87,7.0,12667
tt14456350,About Fate,2022,103,6.4,12666
tt8869978,Batla House,2019,146,7.2,12666
tt0454084,Blind Dating,2006,95,6.0,12664
tt0482603,Space Chimps,2008,81,4.5,12662
tt0054749,Two Women,1960,101,7.7,12660
tt0014341,Our Hospitality,1923,65,7.8,12654
tt0075648,Airport '77,1977,114,5.8,12650
tt26537229,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,2023,110,7.6,12646
tt0037415,The Uninvited,1944,99,7.2,12643
tt0090667,Asterix in Britain,1986,79,7.1,12642
tt30783769,Kaam Chalu Hai,2024,82,7.4,12642
tt0389328,Rise: Blood Hunter,2007,97,4.9,12635
tt0076637,Rolling Thunder,1977,100,6.9,12632
tt0103950,City Hunter,1993,100,6.3,12632
tt1712159,"11-11-11",2011,90,3.9,12631
tt0105017,Noises Off...,1992,101,7.4,12630
tt0045296,Viva Zapata!,1952,113,7.3,12628
tt0066344,Scrooge,1970,113,7.5,12628
tt0049456,Lust for Life,1956,122,7.3,12626
tt9244554,Last Looks,2021,110,5.8,12625
tt0045883,Hondo,1953,83,7.0,12622
tt10895556,Rashmi Rocket,2021,129,7.2,12620
tt0380066,The Woods,2006,91,5.6,12617
tt7589524,Aniara,2018,106,6.3,12617
tt0042276,Born Yesterday,1950,103,7.5,12616
tt0092974,Ernest Goes to Camp,1987,92,5.5,12616
tt0113347,How to Make an American Quilt,1995,117,6.3,12614
tt5751998,Small Town Crime,2017,91,6.6,12613
tt2091478,Air,2015,95,5.1,12612
tt6722802,Marlowe,2022,109,5.3,12611
tt0367188,Modigliani,2004,128,7.2,12610
tt0762138,Syrup,2013,90,5.6,12609
tt0094118,Teen Wolf Too,1987,95,3.5,12602
tt0074906,The Missouri Breaks,1976,126,6.5,12588
tt2920808,God's Pocket,2014,88,6.1,12587
tt15428940,Jules,2023,87,6.8,12584
tt8737152,Toma,2021,140,8.7,12584
tt1757746,Extracted,2012,89,6.4,12583
tt0792965,Hunting and Gathering,2007,97,6.7,12577
tt1270842,Norwegian Wood,2010,133,6.3,12576
tt6317656,Penguin Bloom,2020,95,6.8,12574
tt0058092,Father Goose,1964,118,7.3,12572
tt0209463,The Wind Will Carry Us,1999,118,7.4,12572
tt17277414,Jeanne du Barry,2023,117,6.7,12571
tt5213534,Oasis: Supersonic,2016,122,7.8,12571
tt0051878,"The Long, Hot Summer",1958,115,7.3,12569
tt1403988,The Romantics,2010,95,5.0,12569
tt0031210,Dark Victory,1939,104,7.4,12567
